Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Drew Smyly","CHC",4,5,,4.30483,62,2,1,11,69,293,67,35,33,11,22,,3,68,8.87771,2.8653,3.09835,1.42975,0.230988,0.0745519,0.15643581002950668,0.248992,1.29233,0.294648,0.726915,,,4.42375,0.318517,0.326499,661.4600219726562,,,,"11760"
"Tanner Rainey","WSN",3,4,,4.65673,60,0,5,12,60,262,53,33,31,9,31,,2,67,10.0492,4.60881,2.18044,1.32467,0.255403,0.117134,0.13826952874660492,0.231408,1.39608,0.288233,0.710041,,,4.59067,0.315748,0.0929992,724.0700073242188,,,,"17610"
"David Robertson","TEX",4,5,,4.31714,63,0,11,9,63,272,57,33,30,10,28,,3,72,10.223,4.05618,2.52034,1.37735,0.262751,0.104252,0.158499076962471,0.235953,1.35234,0.295614,0.73465,,,4.47786,0.314322,0.250746,339.2900085449219,,,,"8241"
"Bowden Francis","TOR",3,4,,4.41332,34,6,0,1,62,264,57,32,30,10,21,,4,59,8.55737,3.09292,2.76676,1.45317,0.222214,0.0803154,0.1418982744216919,0.241259,1.27677,0.28005,0.717614,,,4.68594,0.31037,0.322506,490.04998779296875,,,,"20548"
"Andrew Kittredge","STL",4,4,,4.03807,62,0,2,12,62,262,63,30,28,8,16,,3,48,7.01105,2.2608,3.10113,1.20141,0.18441,0.0594654,0.12494450435042381,0.259602,1.27103,0.293886,0.719523,,,4.32005,0.310201,0.368779,658.9400024414062,,,,"12828"
"Brock Burke","TEX",4,4,,3.84431,60,0,0,11,60,251,55,28,26,8,18,,2,59,8.81915,2.698,3.26877,1.23547,0.234464,0.0717285,0.16273562610149384,0.240312,1.22369,0.288415,0.74196,,,4.0839,0.305059,0.392059,749.280029296875,,,,"17968"
"Gabe Speier","SEA",3,3,,3.56985,63,0,0,13,63,262,57,27,25,8,17,,4,65,9.22961,2.38827,3.86456,1.08622,0.246245,0.0637186,0.18252602964639664,0.235089,1.16754,0.290364,0.735232,,,3.75399,0.304707,0.442912,750.989990234375,,,,"17170"
"Ryan Weathers","MIA",4,5,,4.49164,56,5,0,6,76,332,78,41,38,10,30,,3,64,7.65299,3.53359,2.16578,1.19344,0.193563,0.0893734,0.10418988764286041,0.260197,1.4244,0.30149,0.715205,,,4.56122,0.301295,0.345,477.7099914550781,,,,"23796"
"Michael Grove","LAD",3,2,,4.26992,43,3,0,1,56,240,54,29,27,8,19,,2,59,9.39449,2.96769,3.16559,1.36295,0.244567,0.0772578,0.16730887442827225,0.244575,1.28529,0.296533,0.722971,,,4.21948,0.298059,0.248045,598.7999877929688,,,,"23221"
"Emerson Hancock","SEA",5,6,,4.58103,32,13,0,1,85,367,85,46,43,12,30,,4,66,7.07072,3.22571,2.19199,1.31131,0.180997,0.082572,0.09842518717050552,0.255666,1.36372,0.286462,0.703279,,,4.80338,0.296999,0.42747,606.9000244140625,,,,"27470"
"AJ Smith-Shawver","ATL",3,2,,4.61361,25,6,0,1,50,219,47,27,26,7,24,,2,52,9.30263,4.39761,2.11539,1.32659,0.236304,0.111708,0.12459693104028702,0.242099,1.41945,0.294102,0.717418,,,4.69195,0.296962,0.337318,419.0899963378906,,,,"29960"
"Cody Bradford","TEX",3,4,,4.4531,40,5,0,1,60,258,62,32,30,10,16,,2,51,7.63304,2.31754,3.2936,1.4833,0.198679,0.0603226,0.13835599645972252,0.257484,1.28068,0.289909,0.716361,,,4.58648,0.296764,0.348229,612.3699951171875,,,,"27597"
"Bailey Falter","PIT",3,4,,4.34852,47,3,0,1,61,258,62,31,29,9,16,,2,47,7.03561,2.3987,2.93309,1.29569,0.183749,0.0626469,0.12110196053981781,0.258764,1.28998,0.290311,0.709736,,,4.46068,0.293455,0.24404,737.7000122070312,,,,"20070"
"Andrew Chafin","DET",3,3,,4.06838,62,0,1,15,62,265,56,30,28,8,27,,2,66,9.61755,3.85704,2.49351,1.1303,0.24956,0.100084,0.1494757980108261,0.236305,1.32969,0.296097,0.728049,,,4.15628,0.284124,0.434273,745.7000122070312,,,,"12988"
"Danny Coulombe","BAL",4,4,,3.9959,63,0,1,15,63,269,60,30,28,9,22,,2,65,9.23849,3.21288,2.87545,1.26378,0.240252,0.0835527,0.1566992774605751,0.243958,1.3049,0.297021,0.741311,,,4.18859,0.280254,0.388569,739.0599975585938,,,,"13293"
"Mason Black","SFG",2,2,,4.2095,24,5,0,1,43,184,41,22,20,5,16,,3,41,8.66927,3.35803,2.58165,1.13132,0.223127,0.0864279,0.13669896870851517,0.245281,1.3253,0.295906,0.714396,,,4.26784,0.279317,0.291341,999,,,,"sa3018146"
"Jake Bird","COL",3,3,,4.69119,63,0,1,11,63,277,66,35,33,8,24,,5,54,7.77649,3.42372,2.27136,1.11765,0.196396,0.0864664,0.10992993414402008,0.265413,1.42744,0.312124,0.690951,,,4.50527,0.277223,0.474552,750.4199829101562,,,,"21267"
"Isaiah Campbell","BOS",5,4,,4.28445,63,0,1,15,63,272,62,33,30,8,25,,3,60,8.59446,3.5557,2.4171,1.13547,0.221195,0.0915126,0.12968218326568604,0.252652,1.3755,0.305156,0.71701,,,4.29533,0.270521,0.38116,748.1400146484375,,,,"25551"
"Tommy Henry","ARI",2,3,,4.48539,29,5,0,1,50,219,51,27,25,6,20,,2,40,7.17178,3.53753,2.02734,1.14833,0.183307,0.0904175,0.09288930147886276,0.256869,1.39886,0.293602,0.708352,,,4.61464,0.27002,0.300099,717.5,,,,"26285"
"Luis Garcia","HOU",1,1,,4.11082,3,3,0,0,18,75,16,9,8,3,6,,0,18,9.15881,3.08393,2.96985,1.3357,0.241097,0.0811813,0.15991529822349548,0.23869,1.26235,0.28704,0.731876,,,4.25261,0.269863,0.247759,726.02001953125,,,,"23735"
"Sixto Sánchez","MIA",3,3,,3.99002,54,0,0,9,54,232,53,26,24,6,18,,2,52,8.65025,2.98098,2.90182,1.03493,0.223559,0.0770412,0.14651820808649063,0.248498,1.3075,0.301932,0.717784,,,3.93925,0.265223,0.258784,632.3699951171875,,,,"19680"
"Nick Anderson","KCR",3,4,,4.31311,60,0,1,11,60,256,61,31,29,8,18,,2,54,8.1435,2.73665,2.97571,1.26732,0.211697,0.0711415,0.14055532217025757,0.257355,1.31752,0.301711,0.721407,,,4.28473,0.264499,0.235188,622.6699829101562,,,,"18337"
"Kyle Hurt","LAD",3,3,,4.05385,52,2,0,4,58,251,49,28,26,7,28,,3,71,10.9722,4.3076,2.54718,1.15578,0.282577,0.110937,0.17163951694965363,0.222656,1.3201,0.293232,0.730313,,,4.09147,0.264283,0.239711,636.1400146484375,,,,"27514"
"Jay Jackson","MIN",3,3,,4.08131,60,0,0,10,60,251,55,29,27,9,19,,2,64,9.56716,2.86935,3.33426,1.29646,0.2538,0.0761188,0.17768125236034393,0.240613,1.24249,0.296236,0.722247,,,4.05041,0.263078,0.194801,999,,,,"7432"
"Vince Velasquez","PIT",1,2,,4.72066,5,5,0,0,25,108,24,14,13,4,10,,1,24,8.68513,3.65795,2.37431,1.40256,0.220922,0.0930466,0.12787526100873947,0.249521,1.3855,0.293702,0.708874,,,4.68403,0.262877,0.218612,999,,,,"11189"
"Will Smith","KCR",3,4,,4.39688,64,0,13,8,64,272,61,34,31,9,24,,3,62,8.73702,3.3405,2.61548,1.28278,0.228051,0.0871925,0.14085812866687775,0.246269,1.31838,0.294437,0.709865,,,4.39822,0.261545,0.340774,268.239990234375,,,,"8048"
"Joey Lucchesi","NYM",2,3,,4.59116,19,5,0,1,40,174,41,22,20,5,15,,1,32,7.32808,3.50331,2.09176,1.23319,0.186058,0.0889482,0.09710980206727982,0.260624,1.41949,0.297569,0.706188,,,4.67772,0.260052,0.182787,735.6099853515625,,,,"19320"
"Joely Rodríguez","BOS",2,3,,4.43778,61,0,0,13,61,271,63,32,30,7,27,,1,60,8.86279,3.91791,2.26212,1.02428,0.221883,0.0980861,0.12379669398069382,0.259429,1.46913,0.318738,0.718043,,,4.12473,0.2569,0.297086,999,,,,"11487"
"Caleb Thielbar","MIN",3,3,,3.77207,54,0,0,4,54,227,48,24,23,7,18,,2,62,10.3067,2.96341,3.47799,1.22854,0.272209,0.0782662,0.19394304603338242,0.233185,1.22657,0.296454,0.754211,,,3.81625,0.256422,0.222985,750.4500122070312,,,,"10078"
"Johnny Cueto",,2,3,,4.9655,8,8,0,0,45,199,52,27,25,7,12,,2,29,5.81673,2.44464,2.37938,1.47866,0.146837,0.0617121,0.08512445539236069,0.283085,1.42771,0.302996,0.696552,,,5.05119,0.253799,0.223175,999,,,,"6893"
"Ryan Yarbrough","LAD",3,3,,4.59051,38,3,0,1,55,235,57,30,28,9,12,,4,45,7.3579,1.97102,3.73304,1.50448,0.190966,0.0511556,0.13981010019779205,0.262328,1.2655,0.292666,0.696205,,,4.66858,0.25268,0.154309,630.1799926757812,,,,"16502"
"Hoby Milner","MIL",3,2,,3.9231,62,0,0,12,62,264,60,29,27,9,18,,4,59,8.51015,2.56641,3.31597,1.23732,0.222443,0.0670825,0.15536097437143326,0.248038,1.25354,0.294529,0.736117,,,4.19119,0.240953,0.39114,742.030029296875,,,,"13346"
"Chris Stratton","KCR",2,3,,4.33403,62,0,0,13,62,269,62,32,30,8,24,,2,56,8.17603,3.41905,2.39132,1.12323,0.209349,0.0875456,0.12180379778146744,0.253795,1.37827,0.301175,0.711706,,,4.27731,0.237751,0.315449,750.8900146484375,,,,"13761"
"Kyle Muller","OAK",3,4,,4.35316,65,3,0,12,79,346,78,41,38,9,33,,3,68,7.70599,3.69712,2.08432,1.05275,0.196803,0.0944203,0.10238228738307953,0.252051,1.39386,0.295891,0.708913,,,4.41435,0.237259,0.183584,748.4099731445312,,,,"20167"
"Jordan Lyles","KCR",4,7,,5.32984,50,8,0,1,87,383,97,55,52,15,26,,3,64,6.59411,2.72523,2.41965,1.59062,0.167207,0.0691036,0.09810327738523483,0.27575,1.41713,0.299391,0.669868,,,5.10968,0.237133,0.0280918,743.7000122070312,,,,"7593"
"Connor Phillips","CIN",1,2,,4.70462,19,3,0,1,32,140,29,18,17,5,16,,2,36,10.0587,4.60717,2.18328,1.3743,0.253857,0.116273,0.13758384436368942,0.237122,1.42037,0.295121,0.711854,,,4.71921,0.237003,0.198168,687.6599731445312,,,,"27649"
"Robert Suarez","SDP",4,5,,4.0325,65,0,26,4,65,272,55,32,29,9,27,,4,69,9.51892,3.68442,2.58356,1.19439,0.252467,0.0977207,0.1547463834285736,0.228421,1.26,0.283363,0.717308,,,4.26116,0.236679,0.312106,191.11000061035156,,,,"30115"
"Joey Estes","OAK",3,4,,4.65931,31,6,0,1,61,264,61,34,32,9,20,,5,47,6.87295,2.96767,2.31594,1.35736,0.176753,0.0763203,0.10043273866176605,0.255891,1.3307,0.283648,0.694145,,,4.91493,0.23282,0.190382,743.3900146484375,,,,"26257"
"Jake Eder","CHW",2,4,,5.04912,10,10,0,0,49,222,48,30,28,8,26,,4,44,8.03465,4.69005,1.71313,1.41321,0.198577,0.115915,0.08266182243824005,0.250366,1.49661,0.287536,0.700596,,,5.3092,0.232621,0.197676,750.1099853515625,,,,"sa3014917"
"Mark Leiter Jr.","CHC",3,4,,4.08766,62,0,1,12,62,265,56,31,28,8,23,,5,65,9.39407,3.33082,2.82035,1.15794,0.244568,0.0867156,0.15785235911607742,0.236122,1.27172,0.292123,0.714041,,,4.1882,0.23026,0.297753,721.9199829101562,,,,"15551"
"Daniel Hudson","LAD",5,4,,4.00654,61,0,1,12,61,256,53,29,27,10,22,,2,73,10.8195,3.31364,3.26513,1.45757,0.286046,0.0876062,0.1984398439526558,0.230057,1.24128,0.29253,0.753196,,,4.17882,0.227042,0.299062,612.4099731445312,,,,"7146"
"Adam Ottavino","NYM",4,3,,4.11349,63,0,2,12,63,274,57,31,29,7,28,,5,65,9.24049,4.04973,2.28176,0.963692,0.23614,0.10349,0.13264966011047363,0.238403,1.36018,0.299213,0.714711,,,4.18351,0.224989,0.249458,608.3200073242188,,,,"1247"
"Tyler Holton","DET",3,3,,3.89098,58,0,0,10,58,242,55,27,25,7,17,,2,52,8.10747,2.67091,3.03547,1.06093,0.215707,0.071062,0.14464464783668518,0.244985,1.2376,0.291655,0.715694,,,3.99324,0.223651,0.296727,744.510009765625,,,,"26231"
"Rafael Montero","HOU",3,3,,4.2393,62,0,0,13,62,270,58,31,29,8,25,,3,64,9.35549,3.66906,2.54983,1.13261,0.238291,0.0934535,0.14483721554279327,0.239851,1.34417,0.295951,0.71639,,,4.18553,0.222835,0.23453,747.22998046875,,,,"12760"
"Eric Lauer","PIT",2,3,,4.59596,13,5,0,1,34,147,34,19,17,5,13,,1,29,7.79248,3.53309,2.20557,1.36305,0.200426,0.0908726,0.10955362766981125,0.253539,1.38154,0.290464,0.714017,,,4.75002,0.219867,0.320938,727.5900268554688,,,,"19316"
"Ian Anderson","ATL",2,2,,4.34777,17,3,0,1,31,135,30,16,15,4,13,,1,30,8.55523,3.79176,2.25627,1.1616,0.21924,0.0971691,0.12207049131393433,0.248696,1.38959,0.298251,0.717026,,,4.3589,0.214305,0.230388,749.5399780273438,,,,"19951"
"Matthew Boyd","DET",1,1,,4.45976,3,3,0,0,17,71,16,9,8,3,6,,1,17,9.07782,3.1424,2.88882,1.37129,0.234143,0.0810517,0.15309174358844757,0.246437,1.31139,0.295188,0.707469,,,4.42819,0.213455,0.199691,999,,,,"15440"
"Colin Holderman","PIT",2,2,,4.14432,56,0,1,9,56,241,52,28,26,6,23,,3,53,8.59015,3.62679,2.36853,1,0.222136,0.0937864,0.12834928929805756,0.243669,1.33879,0.297197,0.70964,,,4.15933,0.212856,0.212569,744.6300048828125,,,,"22361"
"Spencer Howard","SFG",3,3,,4.28386,50,2,0,4,56,241,53,28,27,8,21,,3,58,9.363,3.4042,2.75043,1.21594,0.240752,0.0875324,0.15321917086839676,0.243085,1.32511,0.298467,0.717666,,,4.20872,0.212207,0.142943,748.9500122070312,,,,"23252"
"Robert Garcia","WSN",3,3,,4.42498,61,0,0,11,61,268,57,32,30,8,30,,3,63,9.22659,4.45588,2.07065,1.17885,0.233177,0.11261,0.12056650966405869,0.241147,1.42221,0.296131,0.718193,,,4.56337,0.210689,0.17015,999,,,,"23363"
"Joey Wentz","DET",4,5,,4.53901,60,3,0,7,74,321,72,40,37,11,30,,2,71,8.73598,3.68101,2.37326,1.28561,0.22256,0.0937782,0.12878164649009705,0.247973,1.38287,0.295337,0.709283,,,4.47278,0.207482,0.158386,750.7000122070312,,,,"19962"
"Keegan Akin","BAL",2,2,,3.85518,48,0,0,4,48,203,45,22,21,6,14,,1,50,9.44262,2.70026,3.49693,1.16497,0.248218,0.0709817,0.17723659425973892,0.239108,1.23289,0.295072,0.734037,,,3.81571,0.20721,0.149588,750.1799926757812,,,,"19362"
"Tristan Beck","SFG",2,2,,4.42429,17,3,0,1,34,147,35,18,17,4,11,,1,29,7.74627,3.04365,2.54506,1.19691,0.19805,0.0778175,0.12023263424634933,0.258481,1.36287,0.300176,0.706403,,,4.40731,0.205595,0.157145,750.8400268554688,,,,"21584"
"Chase Hampton","NYY",1,1,,4.64921,5,5,0,0,26,114,26,15,14,5,9,,1,25,8.33505,3.22256,2.58647,1.53801,0.215352,0.083261,0.1320907473564148,0.248218,1.33186,0.2841,0.713257,,,4.75632,0.204934,0.126976,999,,,,"sa3020682"
"Dallas Keuchel","SEA",2,2,,4.9363,6,6,0,0,34,155,39,20,19,4,14,,1,24,6.22215,3.77963,1.64623,1.15068,0.152069,0.092374,0.05969482660293579,0.28194,1.5744,0.31342,0.704052,,,4.88939,0.202772,0.20601,999,,,,"9434"
"Lucas Sims","CIN",4,5,,4.84293,64,0,2,14,64,278,54,37,34,10,35,,6,74,10.4632,4.93456,2.12039,1.43405,0.267996,0.12639,0.14160576462745667,0.227335,1.38796,0.286863,0.701224,,,4.93476,0.200866,0.0728639,623.1300048828125,,,,"13470"
"Luis García","LAA",3,3,,4.21406,62,0,0,13,62,271,62,32,29,8,23,,4,59,8.58019,3.40962,2.51646,1.14917,0.217757,0.0865329,0.1312239170074463,0.255376,1.38314,0.307413,0.726564,,,4.34469,0.199505,0.257654,999,,,,"6984"
"Bennett Sousa","HOU",4,3,,4.12323,60,0,0,12,60,260,55,29,27,8,25,,3,63,9.39461,3.76535,2.49502,1.21476,0.240826,0.0965229,0.1443033218383789,0.238252,1.3391,0.29257,0.737063,,,4.33176,0.195283,0.254762,999,,,,"21345"
"Steven Wilson","CHW",3,3,,4.55928,63,0,6,12,63,271,55,34,32,10,29,,3,67,9.56257,4.18551,2.28469,1.432,0.247282,0.108234,0.13904717564582825,0.230318,1.33505,0.278151,0.713822,,,4.75664,0.195154,0.084015,711.0800170898438,,,,"20353"
"José Suarez","LAA",3,3,,4.36299,42,2,0,1,49,208,47,25,24,7,18,,2,47,8.65021,3.30275,2.6191,1.31009,0.224445,0.0856957,0.13874948769807816,0.248227,1.32768,0.294959,0.719015,,,4.46112,0.194426,0.212506,749.6900024414062,,,,"19911"
"Alex Faedo","DET",3,3,,4.31879,50,2,0,1,56,238,54,29,27,8,17,,2,54,8.62634,2.7588,3.12684,1.29314,0.226303,0.0723742,0.15392835438251495,0.246777,1.26865,0.292657,0.707107,,,4.2159,0.19094,0.119501,712.8900146484375,,,,"19874"
"Dylan Lee","ATL",3,2,,3.71531,48,0,0,4,48,200,45,21,20,7,13,,1,50,9.43063,2.4563,3.83937,1.2255,0.251076,0.0653951,0.18568098545074463,0.239643,1.20353,0.294314,0.754666,,,3.7999,0.189837,0.262122,750.8300170898438,,,,"19996"
"Kyle Nelson","ARI",4,4,,4.07093,58,0,0,10,58,250,54,28,26,8,24,,3,60,9.35268,3.68664,2.53691,1.20136,0.240743,0.094896,0.14584672451019287,0.240348,1.33607,0.295668,0.73627,,,4.29792,0.187831,0.278758,750.6099853515625,,,,"20515"
"Huascar Ynoa","ATL",3,2,,4.06875,35,2,0,1,41,178,38,20,19,5,16,,2,44,9.55387,3.41508,2.79756,1.10697,0.247732,0.0885529,0.15917890518903732,0.239522,1.30482,0.299521,0.718582,,,3.9959,0.187721,0.176199,737.8400268554688,,,,"20468"
"Miguel Castro","ARI",4,4,,4.0999,62,0,1,12,62,267,56,31,28,7,28,,4,64,9.28456,4.00514,2.31816,1.05406,0.239521,0.103324,0.13619734346866608,0.238308,1.35079,0.297369,0.723519,,,4.23283,0.187178,0.338229,747.0800170898438,,,,"15684"
"Clayton Beeter","NYY",3,3,,4.55827,33,5,0,1,53,230,48,29,27,8,25,,3,54,9.22409,4.22817,2.18158,1.35279,0.234333,0.107414,0.12691853195428848,0.23539,1.37538,0.282667,0.711526,,,4.73885,0.181628,0.238143,689.3099975585938,,,,"27494"
"Michael McGreevy","STL",1,1,,4.3756,9,3,0,1,23,101,25,12,11,3,7,,1,15,5.62544,2.59331,2.16921,1.12615,0.14567,0.0671535,0.07851672172546387,0.270695,1.36587,0.294817,0.705297,,,4.56023,0.179809,0.196688,999,,,,"sa3017598"
"Rich Hill",,2,2,,4.86968,6,6,0,0,34,146,34,19,18,6,12,,2,28,7.4157,3.20056,2.317,1.52332,0.189403,0.081745,0.10765821486711502,0.259421,1.3768,0.289459,0.699038,,,5.04926,0.17882,0.301481,749.3900146484375,,,,"4806"
"Dany Jiménez","OAK",3,4,,4.22145,64,0,4,13,64,278,55,32,30,9,36,,1,72,10.1212,5.02365,2.01471,1.197,0.258575,0.128344,0.13023129105567932,0.227741,1.41726,0.288746,0.744872,,,4.46577,0.177007,0.183399,536.0700073242188,,,,"21170"
"Mitchell Parker","WSN",2,2,,4.84463,15,5,0,1,34,154,34,20,19,5,18,,1,30,7.945,4.59041,1.73078,1.30309,0.19753,0.114128,0.08340231329202652,0.252227,1.50053,0.291681,0.709375,,,4.9981,0.176602,0.172091,999,,,,"sa3014973"
"Andrew Wantz","LAA",2,2,,4.72151,37,3,0,1,52,224,50,29,27,9,22,,2,50,8.62239,3.7894,2.2754,1.51988,0.22107,0.0971565,0.12391347438097,0.248656,1.38481,0.289159,0.713644,,,4.90768,0.175302,0.169034,744.3800048828125,,,,"24933"
"Ryne Stanek","SEA",3,3,,4.0129,63,0,2,13,63,269,53,30,28,8,29,,2,70,9.98632,4.17643,2.39112,1.21422,0.26029,0.108857,0.15143287926912308,0.223854,1.30584,0.280959,0.739402,,,4.2971,0.175165,0.245548,742.260009765625,,,,"15947"
"Brent Suter","CIN",3,4,,4.64249,70,0,1,13,70,306,73,39,36,11,27,,3,58,7.49436,3.46474,2.16304,1.35289,0.190387,0.0880182,0.10236853361129761,0.264268,1.42911,0.301147,0.712768,,,4.81189,0.171116,0.193879,750.7999877929688,,,,"13942"
"David Festa","MIN",1,1,,4.43133,9,3,0,1,22,96,22,12,11,3,9,,1,20,8.21246,3.7232,2.20575,1.12671,0.20912,0.0948068,0.11431338638067245,0.249095,1.38803,0.295475,0.70469,,,4.4134,0.170768,0.115572,999,,,,"sa3017788"
"Víctor Arano","WSN",1,1,,4.04612,28,0,0,0,28,120,26,13,13,3,11,,2,28,9.07678,3.41397,2.65872,1.06246,0.234472,0.08819,0.1462821587920189,0.240891,1.30823,0.297067,0.723516,,,4.10819,0.169941,0.25611,999,,,,"15915"
"Cade Horton","CHC",1,1,,4.55703,3,3,0,0,16,67,15,9,8,2,6,,0,14,7.74832,3.16041,2.45169,1.31821,0.201943,0.0823692,0.11957423388957977,0.252851,1.3332,0.290485,0.701088,,,4.57524,0.168692,0.137547,999,,,,"sa3020860"
"Bruce Zimmermann","BAL",2,2,,4.3249,27,3,0,1,41,177,43,21,20,6,11,,1,35,7.56924,2.45481,3.08343,1.32236,0.196008,0.0635681,0.132439486682415,0.262007,1.31662,0.299363,0.719069,,,4.4031,0.167528,0.172192,748.1699829101562,,,,"20370"
"Jacob Latz","TEX",2,3,,4.3095,58,0,0,10,58,253,54,30,28,8,26,,2,61,9.52377,4.05947,2.34606,1.30593,0.242727,0.103461,0.13926584273576736,0.238404,1.37436,0.291509,0.730946,,,4.48526,0.165995,0.123422,999,,,,"21306"
"Tim Herrin","CLE",4,3,,3.97059,62,0,0,13,62,268,56,30,27,7,28,,2,65,9.44658,3.99406,2.36516,0.997388,0.242737,0.10263,0.1401064768433571,0.235668,1.34921,0.296327,0.73089,,,4.04288,0.164236,0.20193,999,,,,"25139"
"James McArthur","KCR",3,3,,4.35154,66,0,17,8,66,287,65,35,32,8,24,,5,61,8.27814,3.31245,2.4991,1.09492,0.21126,0.0845345,0.12672574818134308,0.252683,1.35568,0.302035,0.702271,,,4.33276,0.163241,0.389681,352.0199890136719,,,,"21527"
"Zach Davies",,2,2,,5.26676,8,8,0,0,40,179,43,25,24,6,17,,1,31,6.89404,3.80152,1.8135,1.44848,0.171715,0.094687,0.07702765613794327,0.267708,1.49625,0.295983,0.681579,,,5.16415,0.162368,0.103647,749.9099731445312,,,,"13183"
"Bryan Hudson","MIL",3,3,,4.00225,57,0,0,5,57,247,51,27,25,7,26,,3,62,9.80537,4.04437,2.42445,1.1085,0.251819,0.103867,0.14795277267694473,0.234277,1.34637,0.295791,0.737532,,,4.1702,0.16151,0.195309,999,,,,"19924"
"Ryan Thompson","ARI",4,3,,4.12325,60,0,0,12,60,256,60,30,27,7,20,,3,51,7.63966,3.03269,2.51911,1.09114,0.198719,0.0788849,0.1198345422744751,0.256867,1.33566,0.300716,0.715743,,,4.28432,0.157641,0.253758,740.5399780273438,,,,"16647"
"Jordan Weems","WSN",3,3,,4.56631,62,0,0,12,62,269,57,34,31,9,29,,3,63,9.15917,4.186,2.18805,1.28881,0.234791,0.107306,0.12748493999242783,0.240507,1.38487,0.29157,0.70667,,,4.61185,0.157368,0.0797125,999,,,,"13190"
"Simeon Woods Richardson","MIN",1,2,,4.75299,13,3,0,1,28,121,28,16,15,4,12,,1,22,7.26646,3.85713,1.8839,1.22846,0.183823,0.0975755,0.08624734729528427,0.258367,1.44575,0.29424,0.698479,,,4.78043,0.154402,0.11414,744.1099853515625,,,,"24494"
"Carmen Mlodzinski","PIT",4,4,,4.30285,61,0,0,12,61,266,59,32,29,7,25,,2,54,7.99254,3.74205,2.13587,1.08159,0.203974,0.0954993,0.10847488045692444,0.249368,1.3895,0.294681,0.714262,,,4.38842,0.148484,0.200814,999,,,,"27572"
"Tyler Alexander","TBR",4,4,,4.46672,43,5,0,1,65,277,66,35,32,11,17,,2,55,7.63952,2.27819,3.35333,1.45018,0.200112,0.0596756,0.14043620973825455,0.25677,1.26833,0.290128,0.70355,,,4.51626,0.147252,0.124181,680.760009765625,,,,"17735"
"Brett Martin",,1,1,,4.05469,27,0,0,0,27,116,27,13,12,3,9,,0,22,7.47979,3.01866,2.47785,1.04602,0.19332,0.0780194,0.1153007298707962,0.257663,1.35223,0.300298,0.723653,,,4.16188,0.14632,0.195846,999,,,,"17369"
"John McMillon","KCR",4,5,,4.45358,58,0,3,9,58,259,48,31,29,7,38,,3,71,11.0738,5.85917,1.88999,1.08452,0.275655,0.14585,0.12980474531650543,0.221058,1.48349,0.294821,0.719606,,,4.45409,0.145985,0.124687,713.1099853515625,,,,"27942"
"Matt Canterino","MIN",1,1,,4.58542,3,3,0,0,16,68,15,9,8,2,7,,0,15,8.8382,3.92914,2.2494,1.28705,0.227966,0.101345,0.1266206055879593,0.243364,1.37108,0.291537,0.70594,,,4.55341,0.145815,0.112399,750.4299926757812,,,,"sa3011530"
"Kolby Allard","PHI",2,2,,4.68413,26,2,0,1,33,140,32,18,17,5,11,,1,31,8.4579,3.10433,2.72455,1.45889,0.218771,0.0802962,0.13847465813159943,0.251099,1.32925,0.291756,0.697441,,,4.60959,0.145733,0.0934078,999,,,,"18694"
"Anthony Bass",,2,1,,4.03495,28,0,0,0,28,119,26,13,13,4,10,,1,28,8.92426,3.36235,2.65417,1.2433,0.23313,0.0878354,0.14529505372047424,0.243667,1.31161,0.294087,0.745106,,,4.27907,0.14566,0.256086,999,,,,"7982"
"Brad Keller","CHW",3,5,,5.13461,25,8,0,1,60,270,62,37,34,8,33,,3,47,7.07479,4.96639,1.42453,1.24833,0.173281,0.121641,0.05164047330617905,0.262905,1.58807,0.297521,0.698796,,,5.27086,0.145325,0.176302,750.8200073242188,,,,"15734"
"Luke Little","CHC",3,2,,3.80355,48,0,0,4,48,207,39,22,20,5,25,,3,59,11.0238,4.70264,2.34417,0.984056,0.284063,0.121178,0.1628844439983368,0.215993,1.32808,0.290652,0.740018,,,3.97373,0.14332,0.200178,749.6900024414062,,,,"28036"
"Mitch White","TOR",3,3,,4.3546,53,2,0,1,59,256,58,31,29,8,21,,2,54,8.16046,3.22037,2.53401,1.15771,0.210041,0.0828887,0.12715227156877518,0.24883,1.33328,0.293543,0.704959,,,4.3039,0.14301,0.0804011,749,,,,"19225"
"Slade Cecconi","ARI",2,2,,4.20647,23,2,0,1,30,127,30,15,14,4,8,,2,25,7.50626,2.2909,3.27655,1.21772,0.196333,0.0599208,0.13641267642378807,0.255772,1.26036,0.293781,0.706391,,,4.29259,0.142056,0.199552,747.8599853515625,,,,"27500"
"Brent Headrick","MIN",1,2,,4.31515,21,2,0,1,28,121,27,14,13,4,10,,1,27,8.78967,3.19399,2.75194,1.2741,0.226383,0.082263,0.144119992852211,0.246506,1.31943,0.294483,0.719635,,,4.34583,0.141607,0.0638782,999,,,,"27702"
"Angel Zerpa","KCR",3,3,,4.31752,56,2,0,7,62,269,63,32,30,7,21,,3,50,7.18939,3.06864,2.34286,1.0754,0.184662,0.0788194,0.10584308207035065,0.258744,1.35974,0.297869,0.706792,,,4.37615,0.139871,0.186427,750.3699951171875,,,,"22717"
